func,target,clean_func
3626,1,3626
217568,0,217568
27240,0,27240
185195,0,185195
12665,1,12665
237758,0,237758
53405,0,53405
151984,0,151984
27288,0,27288
55258,0,55258
200397,0,200397
128282,0,128282
31992,0,31992
157669,0,157669
150539,0,150539
138300,0,138300
77580,0,77580
223265,0,223265
189138,0,189138
90463,0,90463
136668,0,136668
117385,0,117385
34004,0,34004
61234,0,61234
24635,0,24635
228067,0,228067
124111,0,124111
67991,0,67991
32353,0,32353
56555,0,56555
140760,0,140760
201913,0,201913
163059,0,163059
85892,0,85892
812,1,812
24644,0,24644
226258,0,226258
14073,1,14073
195894,0,195894
231007,0,231007
226097,0,226097
117838,0,117838
62780,0,62780
70511,0,70511
213391,0,213391
111615,0,111615
23062,0,23062
123335,0,123335
231073,0,231073
121951,0,121951
188914,0,188914
245172,0,245172
50966,0,50966
83090,0,83090
7621,0,7621
93359,0,93359
208105,0,208105
123728,0,123728
262450,0,262450
237010,0,237010
80643,0,80643
125731,0,125731
5224,1,5224
202961,0,202961
71370,0,71370
174989,0,174989
139957,0,139957
92038,0,92038
61928,0,61928
75294,0,75294
14633,1,14633
171882,0,171882
164004,0,164004
42089,0,42089
221073,0,221073
60476,0,60476
221544,0,221544
149077,0,149077
200915,0,200915
252835,0,252835
244218,0,244218
233718,0,233718
129365,0,129365
264558,0,264558
257285,0,257285
109130,0,109130
144799,0,144799
113437,0,113437
249824,0,249824
189464,0,189464
213321,0,213321
139113,0,139113
42819,0,42819
197549,0,197549
187037,0,187037
195662,0,195662
36768,0,36768
6355,1,6355
215369,0,215369
115266,0,115266
182016,0,182016
226505,0,226505
63258,0,63258
220175,0,220175
155203,0,155203
21736,0,21736
23949,0,23949
184610,0,184610
80784,0,80784
247069,0,247069
69990,0,69990
263016,0,263016
103428,0,103428
127048,0,127048
109193,0,109193
261841,0,261841
63504,0,63504
134742,0,134742
170262,0,170262
141094,0,141094
128444,0,128444
78041,0,78041
84951,0,84951
200129,0,200129
143214,0,143214
222670,0,222670
167691,0,167691
26053,0,26053
82729,0,82729
234985,0,234985
119378,0,119378
265553,0,265553
54642,0,54642
128337,0,128337
235325,0,235325
15767,1,15767
106247,0,106247
74193,0,74193
41219,0,41219
123254,0,123254
47774,0,47774
111016,0,111016
2495,1,2495
246477,0,246477
114344,0,114344
90657,0,90657
150381,0,150381
34095,0,34095
151428,0,151428
30786,0,30786
50626,0,50626
82096,0,82096
74571,0,74571
163686,0,163686
90561,0,90561
222671,0,222671
28220,0,28220
217199,0,217199
80323,0,80323
227885,0,227885
132441,0,132441
186536,0,186536
207422,0,207422
105319,0,105319
193286,0,193286
79934,0,79934
154310,0,154310
204519,0,204519
36766,0,36766
65207,0,65207
187762,0,187762
74354,0,74354
93733,0,93733
135528,0,135528
265856,0,265856
39394,0,39394
235401,0,235401
226717,0,226717
77232,0,77232
73370,0,73370
10865,1,10865
106344,0,106344
431,1,431
44042,0,44042
177796,0,177796
139340,0,139340
19613,0,19613
229695,0,229695
80698,0,80698
129778,0,129778
182434,0,182434
198031,0,198031
103486,0,103486
136823,0,136823
23130,0,23130
237544,0,237544
165414,0,165414
124644,0,124644
183662,0,183662
248732,0,248732
130467,0,130467
182837,0,182837
164382,0,164382
253911,0,253911
3177,0,3177
160929,0,160929
101506,0,101506
80659,0,80659
75159,0,75159
159337,0,159337
237293,0,237293
149901,0,149901
222957,0,222957
186152,0,186152
31380,0,31380
224968,0,224968
45034,0,45034
39249,0,39249
181629,0,181629
208366,0,208366
172041,0,172041
89486,0,89486
114858,0,114858
61882,0,61882
171164,0,171164
20023,0,20023
69286,0,69286
124872,0,124872
137488,0,137488
157318,0,157318
223342,0,223342
74531,0,74531
103148,0,103148
13399,1,13399
6697,1,6697
185199,0,185199
123933,0,123933
153775,0,153775
119851,0,119851
7250,1,7250
132001,0,132001
214209,0,214209
95592,0,95592
211442,0,211442
110396,0,110396
120593,0,120593
230724,0,230724
149413,0,149413
60671,0,60671
86346,0,86346
79589,0,79589
112821,0,112821
67896,0,67896
123975,0,123975
252653,0,252653
37197,0,37197
227325,0,227325
179649,0,179649
96102,0,96102
195213,0,195213
250098,0,250098
26762,0,26762
202004,0,202004
211487,0,211487
18567,0,18567
74386,0,74386
207465,0,207465
116983,0,116983
17350,0,17350
12176,1,12176
208193,0,208193
2290,1,2290
90254,0,90254
49560,0,49560
32539,0,32539
266415,0,266415
243132,0,243132
125121,0,125121
13852,1,13852
248833,0,248833
99555,0,99555
28481,0,28481
100051,0,100051
196371,0,196371
23566,0,23566
142422,0,142422
56212,0,56212
10003,1,10003
214636,0,214636
172480,0,172480
182000,0,182000
46690,0,46690
203477,0,203477
244532,0,244532
259432,0,259432
9157,1,9157
229824,0,229824
115605,0,115605
230258,0,230258
28595,0,28595
103825,0,103825
171798,0,171798
117633,0,117633
183326,0,183326
209147,0,209147
189423,0,189423
115103,0,115103
187697,0,187697
60117,0,60117
117319,0,117319
18814,0,18814
254548,0,254548
216656,0,216656
204150,0,204150
231272,0,231272
8374,1,8374
191212,0,191212
117783,0,117783
177199,0,177199
107720,0,107720
34965,0,34965
3433,1,3433
127518,0,127518
158973,0,158973
107164,0,107164
54539,0,54539
49450,0,49450
72790,0,72790
126786,0,126786
22064,0,22064
67895,0,67895
191040,0,191040
66673,0,66673
22903,0,22903
138399,0,138399
91011,0,91011
251791,0,251791
201848,0,201848
251513,0,251513
111599,0,111599
53117,0,53117
31562,0,31562
21606,0,21606
187228,0,187228
151731,0,151731
257907,0,257907
34135,0,34135
241979,0,241979
50555,0,50555
245484,0,245484
221257,0,221257
62286,0,62286
20556,0,20556
24610,0,24610
224376,0,224376
131909,0,131909
149218,0,149218
86582,0,86582
182004,0,182004
118880,0,118880
216856,0,216856
187323,0,187323
248075,0,248075
42115,0,42115
95156,0,95156
217859,0,217859
93789,0,93789
23562,0,23562
91328,0,91328
11518,1,11518
268556,0,268556
22724,0,22724
118035,0,118035
185573,0,185573
178810,0,178810
258771,0,258771
20765,0,20765
214448,0,214448
193308,0,193308
186586,0,186586
142848,0,142848
12082,1,12082
132757,0,132757
183778,0,183778
23740,0,23740
177493,0,177493
244352,0,244352
61941,0,61941
93070,0,93070
213343,0,213343
150022,0,150022
105556,0,105556
33840,0,33840
34724,0,34724
1898,1,1898
144791,0,144791
148994,0,148994
23518,0,23518
2931,0,2931
263744,0,263744
223758,0,223758
96347,0,96347
216820,0,216820
252864,0,252864
23461,0,23461
266079,0,266079
21009,0,21009
31048,0,31048
182032,0,182032
214267,0,214267
89377,0,89377
244830,0,244830
82635,0,82635
161642,0,161642
208075,0,208075
197854,0,197854
96650,0,96650
201706,0,201706
125644,0,125644
245102,0,245102
220506,0,220506
102684,0,102684
78030,0,78030
153744,0,153744
30648,0,30648
177909,0,177909
122642,0,122642
52691,0,52691
59122,0,59122
64839,0,64839
221867,0,221867
146153,0,146153
212493,0,212493
268762,0,268762
208076,0,208076
258451,0,258451
106838,0,106838
79033,0,79033
212182,0,212182
170748,0,170748
195191,0,195191
31655,0,31655
65891,0,65891
100448,0,100448
21297,0,21297
120557,0,120557
112159,0,112159
113872,0,113872
38660,0,38660
174090,0,174090
28668,0,28668
215746,0,215746
65249,0,65249
87573,0,87573
174919,0,174919
260199,0,260199
184117,0,184117
129130,0,129130
204786,0,204786
123354,0,123354
4521,1,4521
91040,0,91040
242113,0,242113
85305,0,85305
31984,0,31984
33919,0,33919
53599,0,53599
7640,1,7640
195829,0,195829
167787,0,167787
246966,0,246966
219034,0,219034
108187,0,108187
66231,0,66231
86689,0,86689
26966,0,26966
115799,0,115799
214824,0,214824
239772,0,239772
140063,0,140063
106731,0,106731
72740,0,72740
34272,0,34272
265887,0,265887
185448,0,185448
10728,1,10728
140803,0,140803
92380,0,92380
110479,0,110479
90704,0,90704
265370,0,265370
133988,0,133988
183310,0,183310
24600,0,24600
95920,0,95920
117632,0,117632
241990,0,241990
90322,0,90322
188481,0,188481
172073,0,172073
4520,1,4520
115358,0,115358
268548,0,268548
138880,0,138880
154909,0,154909
19834,0,19834
257090,0,257090
167345,0,167345
208287,0,208287
226902,0,226902
61799,0,61799
122159,0,122159
150659,0,150659
31368,0,31368
169219,0,169219
57641,0,57641
233435,0,233435
249987,0,249987
28673,0,28673
135162,0,135162
88670,0,88670
91653,0,91653
84099,0,84099
211049,0,211049
133301,0,133301
62138,0,62138
55524,0,55524
119251,0,119251
78389,0,78389
200455,0,200455
100212,0,100212
161675,0,161675
111396,0,111396
53434,0,53434
123079,0,123079
155456,0,155456
143078,0,143078
11338,1,11338
9835,1,9835
82229,0,82229
71184,0,71184
208698,0,208698
47553,0,47553
180491,0,180491
170240,0,170240
81756,0,81756
85703,0,85703
199028,0,199028
185551,0,185551
17195,0,17195
77123,0,77123
195062,0,195062
3311,0,3311
177155,0,177155
355,1,355
168882,0,168882
228253,0,228253
136305,0,136305
113575,0,113575
208639,0,208639
183371,0,183371
209494,0,209494
39934,0,39934
124209,0,124209
128594,0,128594
101646,0,101646
53540,0,53540
33790,0,33790
32686,0,32686
126529,0,126529
140961,0,140961
233713,0,233713
127427,0,127427
40744,0,40744
157178,0,157178
129406,0,129406
92560,0,92560
142864,0,142864
145315,0,145315
77626,0,77626
119310,0,119310
76120,0,76120
175927,0,175927
6048,1,6048
262663,0,262663
31548,0,31548
156720,0,156720
111004,0,111004
80171,0,80171
13340,1,13340
232021,0,232021
153092,0,153092
118200,0,118200
15948,1,15948
169679,0,169679
116720,0,116720
30466,0,30466
233605,0,233605
40237,0,40237
178353,0,178353
47961,0,47961
197071,0,197071
47331,0,47331
52943,0,52943
36637,0,36637
175847,0,175847
99756,0,99756
123657,0,123657
248021,0,248021
42667,0,42667
67561,0,67561
189305,0,189305
46692,0,46692
46459,0,46459
261970,0,261970
265449,0,265449
102192,0,102192
10200,1,10200
105074,0,105074
236659,0,236659
48299,0,48299
255465,0,255465
166819,0,166819
179977,0,179977
85261,0,85261
62358,0,62358
30081,0,30081
88682,0,88682
72953,0,72953
142218,0,142218
58349,0,58349
124119,0,124119
30069,0,30069
51076,0,51076
196294,0,196294
1322,1,1322
160873,0,160873
260839,0,260839
236715,0,236715
173531,0,173531
146669,0,146669
28461,0,28461
163855,0,163855
78185,0,78185
64858,0,64858
47625,0,47625
146563,0,146563
156159,0,156159
64442,0,64442
72823,0,72823
181237,0,181237
114635,0,114635
207583,0,207583
3973,1,3973
264080,0,264080
256909,0,256909
146255,0,146255
206298,0,206298
137599,0,137599
87554,0,87554
266284,0,266284
236141,0,236141
126588,0,126588
198286,0,198286
154951,0,154951
254770,0,254770
105675,0,105675
56139,0,56139
249580,0,249580
129132,0,129132
162572,0,162572
141819,0,141819
145024,0,145024
113508,0,113508
250885,0,250885
45066,0,45066
71079,0,71079
75286,0,75286
3235,1,3235
113613,0,113613
50411,0,50411
75187,0,75187
6981,0,6981
72922,0,72922
195378,0,195378
589,1,589
216045,0,216045
150808,0,150808
193979,0,193979
137381,0,137381
83877,0,83877
180334,0,180334
168319,0,168319
135817,0,135817
89756,0,89756
196756,0,196756
42570,0,42570
222858,0,222858
51447,0,51447
125385,0,125385
260215,0,260215
55278,0,55278
202666,0,202666
77188,0,77188
227987,0,227987
81916,0,81916
88631,0,88631
133887,0,133887
211190,0,211190
239846,0,239846
29033,0,29033
6309,1,6309
173340,0,173340
103012,0,103012
240045,0,240045
138092,0,138092
178662,0,178662
117260,0,117260
167907,0,167907
43000,0,43000
155040,0,155040
30909,0,30909
106917,0,106917
34711,0,34711
46458,0,46458
27048,0,27048
63539,0,63539
189266,0,189266
182447,0,182447
213263,0,213263
161694,0,161694
235371,0,235371
174718,0,174718
267941,0,267941
56964,0,56964
117707,0,117707
121721,0,121721
225803,0,225803
224007,0,224007
121700,0,121700
19848,0,19848
122965,0,122965
172768,0,172768
190186,0,190186
152463,0,152463
54395,0,54395
149921,0,149921
7160,1,7160
89570,0,89570
135761,0,135761
185206,0,185206
105434,0,105434
192782,0,192782
45237,0,45237
182476,0,182476
148736,0,148736
261913,0,261913
250349,0,250349
43798,0,43798
33390,0,33390
112955,0,112955
205934,0,205934
128279,0,128279
188642,0,188642
189107,0,189107
133328,0,133328
22650,0,22650
260729,0,260729
180176,0,180176
206058,0,206058
38122,0,38122
87273,0,87273
195434,0,195434
128673,0,128673
163529,0,163529
246508,0,246508
265815,0,265815
97876,0,97876
171094,0,171094
75617,0,75617
184323,0,184323
40088,0,40088
267104,0,267104
17085,0,17085
10317,1,10317
229768,0,229768
259057,0,259057
250800,0,250800
3461,1,3461
189291,0,189291
132495,0,132495
130081,0,130081
159564,0,159564
263206,0,263206
93825,0,93825
238703,0,238703
234737,0,234737
3333,1,3333
248772,0,248772
259010,0,259010
37504,0,37504
216908,0,216908
201266,0,201266
218936,0,218936
243256,0,243256
87591,0,87591
146371,0,146371
4250,1,4250
143478,0,143478
123554,0,123554
103971,0,103971
145400,0,145400
190741,0,190741
6715,1,6715
60989,0,60989
133466,0,133466
41634,0,41634
262574,0,262574
145682,0,145682
125325,0,125325
146583,0,146583
151366,0,151366
69486,0,69486
23263,0,23263
218507,0,218507
75436,0,75436
209639,0,209639
141407,0,141407
157730,0,157730
190672,0,190672
145722,0,145722
76,1,76
4324,1,4324
113115,0,113115
229399,0,229399
13147,1,13147
44040,0,44040
14256,1,14256
254032,0,254032
47794,0,47794
150873,0,150873
225676,0,225676
143579,0,143579
150222,0,150222
58577,0,58577
223763,0,223763
146026,0,146026
61211,0,61211
73618,0,73618
17243,0,17243
117808,0,117808
240276,0,240276
94547,0,94547
90725,0,90725
129135,0,129135
142818,0,142818
211986,0,211986
267703,0,267703
234133,0,234133
210729,0,210729
193030,0,193030
200131,0,200131
181865,0,181865
251282,0,251282
73185,0,73185
48020,0,48020
30984,0,30984
120089,0,120089
204382,0,204382
164292,0,164292
221904,0,221904
175805,0,175805
262346,0,262346
51115,0,51115
126319,0,126319
174998,0,174998
71175,0,71175
24254,0,24254
134208,0,134208
39476,0,39476
206696,0,206696
250812,0,250812
23633,0,23633
98771,0,98771
154470,0,154470
12971,1,12971
91937,0,91937
77616,0,77616
221993,0,221993
105666,0,105666
114980,0,114980
27619,0,27619
183636,0,183636
174510,0,174510
238024,0,238024
263168,0,263168
179048,0,179048
117882,0,117882
184644,0,184644
68619,0,68619
143913,0,143913
120411,0,120411
220302,0,220302
188968,0,188968
50357,0,50357
224509,0,224509
253933,0,253933
102170,0,102170
150669,0,150669
215629,0,215629
10701,1,10701
91796,0,91796
35496,0,35496
131717,0,131717
25229,0,25229
70149,0,70149
7272,1,7272
89115,0,89115
120232,0,120232
226622,0,226622
248779,0,248779
169326,0,169326
126842,0,126842
113102,0,113102
253885,0,253885
247000,0,247000
21863,0,21863
244204,0,244204
123024,0,123024
33049,0,33049
169123,0,169123
59748,0,59748
33515,0,33515
40819,0,40819
208109,0,208109
122955,0,122955
138168,0,138168
106095,0,106095
231573,0,231573
236376,0,236376
218354,0,218354
263987,0,263987
156874,0,156874
17723,0,17723
263268,0,263268
149964,0,149964
168965,0,168965
258135,0,258135
32916,0,32916
204190,0,204190
26432,0,26432
12379,1,12379
135075,0,135075
107745,0,107745
202027,0,202027
51244,0,51244
88901,0,88901
59360,0,59360
31828,0,31828
49345,0,49345
128616,0,128616
11736,1,11736
251710,0,251710
17656,0,17656
27394,0,27394
248198,0,248198
98467,0,98467
193711,0,193711
261109,0,261109
69252,0,69252
114511,0,114511
252493,0,252493
101364,0,101364
212086,0,212086
149319,0,149319
147492,0,147492
30720,0,30720
144690,0,144690
227398,0,227398
102451,0,102451
146712,0,146712
178985,0,178985
211132,0,211132
139951,0,139951
147384,0,147384
22109,0,22109
45273,0,45273
81361,0,81361
74169,0,74169
95267,0,95267
143810,0,143810
197200,0,197200
50674,0,50674
205446,0,205446
249161,0,249161
263528,0,263528
31584,0,31584
214724,0,214724
258301,0,258301
60160,0,60160
8904,1,8904
97240,0,97240
133706,0,133706
166941,0,166941
160015,0,160015
248521,0,248521
67549,0,67549
254634,0,254634
82232,0,82232
20696,0,20696
18984,0,18984
156195,0,156195
111086,0,111086
8986,1,8986
227376,0,227376
2182,1,2182
250935,0,250935
55771,0,55771
46889,0,46889
90189,0,90189
59043,0,59043
155215,0,155215
183171,0,183171
20617,0,20617
250608,0,250608
43811,0,43811
239869,0,239869
171029,0,171029
233299,0,233299
14849,0,14849
250299,0,250299
101590,0,101590
39179,0,39179
184133,0,184133
12539,1,12539
145942,0,145942
172790,0,172790
197703,0,197703
161718,0,161718
81140,0,81140
96780,0,96780
176080,0,176080
5350,1,5350
73435,0,73435
180603,0,180603
229357,0,229357
80114,0,80114
206921,0,206921
38324,0,38324
162386,0,162386
130880,0,130880
46581,0,46581
29097,0,29097
164925,0,164925
77440,0,77440
70379,0,70379
144517,0,144517
86442,0,86442
21117,0,21117
76939,0,76939
152549,0,152549
36434,0,36434
9128,1,9128
65586,0,65586
96615,0,96615
253104,0,253104
43087,0,43087
93390,0,93390
85332,0,85332
248137,0,248137
249698,0,249698
239004,0,239004
26175,0,26175
92649,0,92649
210662,0,210662
238422,0,238422
23458,0,23458
231860,0,231860
96078,0,96078
197152,0,197152
187862,0,187862
94975,0,94975
212693,0,212693
260407,0,260407
119331,0,119331
18168,0,18168
218967,0,218967
196632,0,196632
140627,0,140627
116482,0,116482
188557,0,188557
178892,0,178892
224624,0,224624
246606,0,246606
254141,0,254141
126265,0,126265
152016,0,152016
193660,0,193660
29055,0,29055
133838,0,133838
64470,0,64470
110739,0,110739
205729,0,205729
22033,0,22033
19114,0,19114
196094,0,196094
148012,0,148012
95029,0,95029
124291,0,124291
245949,0,245949
39104,0,39104
9802,1,9802
249949,0,249949
21854,0,21854
262284,0,262284
43092,0,43092
8251,1,8251
42880,0,42880
243194,0,243194
241302,0,241302
129932,0,129932
201081,0,201081
70969,0,70969
227032,0,227032
99455,0,99455
14474,1,14474
11492,1,11492
139244,0,139244
197114,0,197114
199727,0,199727
142650,0,142650
90335,0,90335
26244,0,26244
42148,0,42148
185697,0,185697
218121,0,218121
198802,0,198802
113168,0,113168
189493,0,189493
166715,0,166715
15997,1,15997
28926,0,28926
23983,0,23983
108162,0,108162
193520,0,193520
150375,0,150375
150198,0,150198
118188,0,118188
251767,0,251767
170337,0,170337
1700,1,1700
50019,0,50019
194514,0,194514
142582,0,142582
4461,1,4461
93734,0,93734
79425,0,79425
191577,0,191577
184126,0,184126
700,1,700
249753,0,249753
22178,0,22178
101424,0,101424
123213,0,123213
23067,0,23067
254484,0,254484
198453,0,198453
143179,0,143179
70046,0,70046
221008,0,221008
36308,0,36308
63910,0,63910
112222,0,112222
246994,0,246994
90310,0,90310
209529,0,209529
127421,0,127421
199387,0,199387
215012,0,215012
81951,0,81951
66677,0,66677
261143,0,261143
108496,0,108496
105456,0,105456
14181,1,14181
225104,0,225104
203075,0,203075
160470,0,160470
35510,0,35510
240516,0,240516
66424,0,66424
100617,0,100617
110046,0,110046
68722,0,68722
189306,0,189306
20571,0,20571
38958,0,38958
151266,0,151266
144079,0,144079
78736,0,78736
28206,0,28206
82187,0,82187
165884,0,165884
185837,0,185837
92249,0,92249
234012,0,234012
92421,0,92421
119314,0,119314
19740,0,19740
111241,0,111241
171204,0,171204
120752,0,120752
180405,0,180405
30574,0,30574
96075,0,96075
230371,0,230371
251389,0,251389
228570,0,228570
141113,0,141113
67078,0,67078
221349,0,221349
4131,1,4131
230337,0,230337
15709,1,15709
58305,0,58305
212060,0,212060
250330,0,250330
261039,0,261039
13566,1,13566
73947,0,73947
7768,1,7768
178678,0,178678
144615,0,144615
144640,0,144640
201904,0,201904
11825,1,11825
196946,0,196946
67358,0,67358
110001,0,110001
145586,0,145586
5024,1,5024
39231,0,39231
81849,0,81849
69445,0,69445
19710,0,19710
229841,0,229841
232006,0,232006
94080,0,94080
257402,0,257402
255502,0,255502
12366,1,12366
86623,0,86623
190996,0,190996
58548,0,58548
200540,0,200540
142772,0,142772
121167,0,121167
95268,0,95268
79280,0,79280
142240,0,142240
163528,0,163528
109468,0,109468
214683,0,214683
23915,0,23915
243817,0,243817
261916,0,261916
120226,0,120226
208211,0,208211
12442,1,12442
228353,0,228353
9119,1,9119
205320,0,205320
179215,0,179215
255804,0,255804
110192,0,110192
149285,0,149285
97786,0,97786
46947,0,46947
234690,0,234690
154125,0,154125
174665,0,174665
105536,0,105536
86157,0,86157
63810,0,63810
137922,0,137922
187512,0,187512
136310,0,136310
105275,0,105275
94946,0,94946
236310,0,236310
9080,1,9080
168009,0,168009
87277,0,87277
70115,0,70115
261436,0,261436
109043,0,109043
69755,0,69755
225666,0,225666
8788,1,8788
138190,0,138190
94984,0,94984
97417,0,97417
232001,0,232001
100505,0,100505
92078,0,92078
30828,0,30828
229515,0,229515
22155,0,22155
140844,0,140844
219758,0,219758
256532,0,256532
155972,0,155972
9177,1,9177
676,1,676
268109,0,268109
20866,0,20866
222231,0,222231
155773,0,155773
249004,0,249004
4624,1,4624
224142,0,224142
92811,0,92811
140773,0,140773
131963,0,131963
6347,1,6347
223161,0,223161
98894,0,98894
168426,0,168426
100494,0,100494
224243,0,224243
240901,0,240901
121404,0,121404
190199,0,190199
35813,0,35813
228147,0,228147
45105,0,45105
174841,0,174841
44680,0,44680
174905,0,174905
230162,0,230162
249614,0,249614
100038,0,100038
155057,0,155057
107994,0,107994
61256,0,61256
170058,0,170058
22806,0,22806
43469,0,43469
212936,0,212936
89315,0,89315
123834,0,123834
118271,0,118271
208711,0,208711
257357,0,257357
170097,0,170097
23687,0,23687
260893,0,260893
192556,0,192556
241849,0,241849
16044,1,16044
118024,0,118024
226357,0,226357
253681,0,253681
44450,0,44450
52774,0,52774
217490,0,217490
235309,0,235309
66575,0,66575
18354,0,18354
8785,1,8785
184293,0,184293
82391,0,82391
88573,0,88573
216955,0,216955
153149,0,153149
159787,0,159787
98260,0,98260
78507,0,78507
148983,0,148983
264139,0,264139
265919,0,265919
134733,0,134733
191564,0,191564
253910,0,253910
42568,0,42568
249178,0,249178
247714,0,247714
190339,0,190339
107522,0,107522
155452,0,155452
228918,0,228918
25379,0,25379
79936,0,79936
145284,0,145284
163455,0,163455
22851,0,22851
13427,1,13427
7420,1,7420
48455,0,48455
167217,0,167217
200553,0,200553
93647,0,93647
267403,0,267403
130954,0,130954
100276,0,100276
137357,0,137357
129463,0,129463
70705,0,70705
52572,0,52572
172624,0,172624
246806,0,246806
258654,0,258654
109355,0,109355
34556,0,34556
69545,0,69545
251522,0,251522
178080,0,178080
100223,0,100223
89919,0,89919
71440,0,71440
224467,0,224467
261839,0,261839
209396,0,209396
55869,0,55869
178176,0,178176
264004,0,264004
141948,0,141948
230760,0,230760
169005,0,169005
75366,0,75366
103854,0,103854
24564,0,24564
18109,0,18109
137003,0,137003
3207,1,3207
215806,0,215806
34198,0,34198
118494,0,118494
248496,0,248496
123206,0,123206
194817,0,194817
254762,0,254762
112882,0,112882
15072,1,15072
166608,0,166608
160352,0,160352
200444,0,200444
63673,0,63673
245592,0,245592
216000,0,216000
18597,0,18597
214549,0,214549
114743,0,114743
231570,0,231570
98386,0,98386
147751,0,147751
73611,0,73611
254874,0,254874
149559,0,149559
244147,0,244147
10058,1,10058
213217,0,213217
86546,0,86546
26210,0,26210
158967,0,158967
227514,0,227514
66921,0,66921
254673,0,254673
171123,0,171123
234919,0,234919
54443,0,54443
223467,0,223467
213738,0,213738
257615,0,257615
31871,0,31871
223649,0,223649
229500,0,229500
159980,0,159980
246252,0,246252
258152,0,258152
192483,0,192483
193686,0,193686
59126,0,59126
228101,0,228101
97425,0,97425
254866,0,254866
120041,0,120041
41958,0,41958
56179,0,56179
226167,0,226167
170426,0,170426
183153,0,183153
59447,0,59447
49730,0,49730
86188,0,86188
203118,0,203118
59859,0,59859
76733,0,76733
161627,0,161627
68675,0,68675
154830,0,154830
96997,0,96997
6173,1,6173
130513,0,130513
246293,0,246293
152224,0,152224
141391,0,141391
262097,0,262097
108072,0,108072
227481,0,227481
124875,0,124875
163706,0,163706
193994,0,193994
85998,0,85998
172088,0,172088
156262,0,156262
185312,0,185312
176610,0,176610
235668,0,235668
149148,0,149148
124113,0,124113
108817,0,108817
171412,0,171412
126515,0,126515
229048,0,229048
185933,0,185933
102932,0,102932
89302,0,89302
264008,0,264008
115904,0,115904
172671,0,172671
233030,0,233030
79613,0,79613
155584,0,155584
114293,0,114293
95301,0,95301
232747,0,232747
42865,0,42865
97278,0,97278
121980,0,121980
46081,0,46081
67469,0,67469
46079,0,46079
195813,0,195813
33632,0,33632
248126,0,248126
198518,0,198518
13497,1,13497
195693,0,195693
20784,0,20784
136437,0,136437
192430,0,192430
85663,0,85663
161811,0,161811
189864,0,189864
248545,0,248545
4113,1,4113
62191,0,62191
71834,0,71834
82576,0,82576
236360,0,236360
240953,0,240953
182081,0,182081
159616,0,159616
145318,0,145318
245439,0,245439
224932,0,224932
157777,0,157777
64323,0,64323
121953,0,121953
67735,0,67735
90486,0,90486
171921,0,171921
260256,0,260256
202872,0,202872
135145,0,135145
202626,0,202626
193729,0,193729
3818,1,3818
85379,0,85379
179986,0,179986
248484,0,248484
241827,0,241827
43428,0,43428
92831,0,92831
178482,0,178482
229050,0,229050
28141,0,28141
171512,0,171512
137359,0,137359
48725,0,48725
3679,1,3679
123738,0,123738
193933,0,193933
247852,0,247852
142395,0,142395
4355,1,4355
116685,0,116685
239625,0,239625
155510,0,155510
185298,0,185298
179602,0,179602
33822,0,33822
167823,0,167823
43367,0,43367
217338,0,217338
23508,0,23508
195334,0,195334
55520,0,55520
266873,0,266873
216691,0,216691
133733,0,133733
129226,0,129226
221080,0,221080
219787,0,219787
187685,0,187685
101299,0,101299
90984,0,90984
214240,0,214240
66337,0,66337
67542,0,67542
35834,0,35834
206830,0,206830
254401,0,254401
165053,0,165053
62190,0,62190
152705,0,152705
128615,0,128615
64981,0,64981
143247,0,143247
263472,0,263472
124968,0,124968
190421,0,190421
59598,0,59598
34677,0,34677
52905,0,52905
50915,0,50915
4444,1,4444
60089,0,60089
129931,0,129931
266219,0,266219
2022,1,2022
82815,0,82815
208965,0,208965
38684,0,38684
239169,0,239169
22654,0,22654
174565,0,174565
17166,0,17166
218803,0,218803
210981,0,210981
9104,1,9104
106769,0,106769
161894,0,161894
88035,0,88035
62943,0,62943
133410,0,133410
77497,0,77497
155068,0,155068
193303,0,193303
268425,0,268425
61626,0,61626
251262,0,251262
245642,0,245642
266085,0,266085
203569,0,203569
268743,0,268743
109799,0,109799
3008,1,3008
228227,0,228227
262860,0,262860
163162,0,163162
71021,0,71021
126036,0,126036
177832,0,177832
41347,0,41347
165729,0,165729
109542,0,109542
3439,1,3439
250691,0,250691
2343,1,2343
198290,0,198290
53457,0,53457
61559,0,61559
40338,0,40338
189754,0,189754
185795,0,185795
48367,0,48367
250542,0,250542
114305,0,114305
172305,0,172305
21199,0,21199
96498,0,96498
5014,1,5014
53641,0,53641
86795,0,86795
231322,0,231322
3220,1,3220
135822,0,135822
216722,0,216722
160262,0,160262
30883,0,30883
24583,0,24583
176594,0,176594
23818,0,23818
217083,0,217083
264887,0,264887
3948,1,3948
258282,0,258282
71367,0,71367
59623,0,59623
259029,0,259029
42841,0,42841
168260,0,168260
157593,0,157593
93963,0,93963
116875,0,116875
63956,0,63956
46645,0,46645
78867,0,78867
56867,0,56867
245071,0,245071
114294,0,114294
24388,0,24388
39314,0,39314
253220,0,253220
196618,0,196618
58339,0,58339
237064,0,237064
197570,0,197570
186371,0,186371
157399,0,157399
211439,0,211439
101745,0,101745
268807,0,268807
80542,0,80542
152536,0,152536
234952,0,234952
120221,0,120221
105440,0,105440
164294,0,164294
31842,0,31842
14011,1,14011
15780,1,15780
143468,0,143468
1386,1,1386
261658,0,261658
151633,0,151633
202272,0,202272
66530,0,66530
